Score,Text,Tokens,Preprocessed_Text
5,my little girl cant get enough of this i like that it is organic and contains fruit veggies protein and grains in one tasty meal i wish it came in larger portions since my month old always wants jars,"['little', 'girl', 'cant', 'get', 'enough', 'like', 'organic', 'contains', 'fruit', 'veggie', 'protein', 'grain', 'one', 'tasty', 'meal', 'wish', 'came', 'larger', 'portion', 'since', 'month', 'old', 'always', 'want', 'jar']",little girl cant get enough like organic contains fruit veggie protein grain one tasty meal wish came larger portion since month old always want jar
5,its my daughters favorite first and foremost for me i love that i can get lentils there arent many stage or vegetarian choices,"['daughter', 'favorite', 'first', 'foremost', 'love', 'get', 'lentil', 'arent', 'many', 'stage', 'vegetarian', 'choice']",daughter favorite first foremost love get lentil arent many stage vegetarian choice
1,wow i am shocked to find clear plastic pieces in the jars the other posters say they notified earths best about this in august and they are still selling it without checking or recalling no more earths best for my little guy i am taking my business elsewhere and i am very sad that organic company is selling baby food with plastic and bpa in their jars they gotta do better than this to get my business,"['wow', 'shocked', 'find', 'clear', 'plastic', 'piece', 'jar', 'poster', 'say', 'notified', 'earth', 'best', 'august', 'still', 'selling', 'without', 'checking', 'recalling', 'earth', 'best', 'little', 'guy', 'taking', 'business', 'elsewhere', 'sad', 'organic', 'company', 'selling', 'baby', 'food', 'plastic', 'bpa', 'jar', 'got', 'ta', 'better', 'get', 'business']",wow shocked find clear plastic piece jar poster say notified earth best august still selling without checking recalling earth best little guy taking business elsewhere sad organic company selling baby food plastic bpa jar got ta better get business
4,i like the earths best baby food line because of the organic ingredients amazon has great prices especially if you subscribe and free delivery to your doorstop which is convenient when youre a busy mom my daughter doesnt like a lot of baby foods but will eat this one as other reviewers have stated its a bit runnier that other ebs stage foods so i add some oatmeal to it its also a bit bland so i add a dash of cinnamon after heating it up as an added bonus it works wonders for her digestive tract she had problems with constipation for about months sometimes going up to days before we had to give her a suppository and then i discovered that this food makes her poop every time i also started giving her a sippy cup of water with meals and during the day to help with the fiber i rated it instead of stars because the main ingredients are sweet potatoes and apricots rather than sweet potatoes and chicken i wish there were more chicken in this so there was more protein,"['like', 'earth', 'best', 'baby', 'food', 'line', 'organic', 'ingredient', 'amazon', 'great', 'price', 'especially', 'subscribe', 'free', 'delivery', 'doorstop', 'convenient', 'youre', 'busy', 'mom', 'daughter', 'doesnt', 'like', 'lot', 'baby', 'food', 'eat', 'one', 'reviewer', 'stated', 'bit', 'runnier', 'eb', 'stage', 'food', 'add', 'oatmeal', 'also', 'bit', 'bland', 'add', 'dash', 'cinnamon', 'heating', 'added', 'bonus', 'work', 'wonder', 'digestive', 'tract', 'problem', 'constipation', 'month', 'sometimes', 'going', 'day', 'give', 'suppository', 'discovered', 'food', 'make', 'poop', 'every', 'time', 'also', 'started', 'giving', 'sippy', 'cup', 'water', 'meal', 'day', 'help', 'fiber', 'rated', 'instead', 'star', 'main', 'ingredient', 'sweet', 'potato', 'apricot', 'rather', 'sweet', 'potato', 'chicken', 'wish', 'chicken', 'protein']",like earth best baby food line organic ingredient amazon great price especially subscribe free delivery doorstop convenient youre busy mom daughter doesnt like lot baby food eat one reviewer stated bit runnier eb stage food add oatmeal also bit bland add dash cinnamon heating added bonus work wonder digestive tract problem constipation month sometimes going day give suppository discovered food make poop every time also started giving sippy cup water meal day help fiber rated instead star main ingredient sweet potato apricot rather sweet potato chicken wish chicken protein
5,this is my sons favorite dinner best of all it seems it has the best combo of protein vitamin a and c it is runnier than most of their dinners which was a great start for solids with protein in it love love love this brand and flavor i think i purchased jars so far,"['son', 'favorite', 'dinner', 'best', 'seems', 'best', 'combo', 'protein', 'vitamin', 'c', 'runnier', 'dinner', 'great', 'start', 'solid', 'protein', 'love', 'love', 'love', 'brand', 'flavor', 'think', 'purchased', 'jar', 'far']",son favorite dinner best seems best combo protein vitamin c runnier dinner great start solid protein love love love brand flavor think purchased jar far
5,i dont know how everyone else got these broken but when i received them they came wrapped in plastic and in bubble wrap not a single jar was broken my son loves them and the price was great and i had no issues at all,"['dont', 'know', 'everyone', 'else', 'got', 'broken', 'received', 'came', 'wrapped', 'plastic', 'bubble', 'wrap', 'single', 'jar', 'broken', 'son', 'love', 'price', 'great', 'issue']",dont know everyone else got broken received came wrapped plastic bubble wrap single jar broken son love price great issue
3,would be a quality product if it werent so thin nearly the consistency of soup it just makes too much of a mess no matter how careful you try to be,"['would', 'quality', 'product', 'werent', 'thin', 'nearly', 'consistency', 'soup', 'make', 'much', 'mess', 'matter', 'careful', 'try']",would quality product werent thin nearly consistency soup make much mess matter careful try
5,i would love to say that i have the time to make my sons food everyday its not the case honestly i do make it most of the time but some days you just dont have the timeenergy to get it all done enter this product before i bought this baby food i read the reviews and all these people were saying that it has fruit in it its like a dessert yadda yadda yadda the truth is is that yes it has a bit of fruit in it but its not sweet at all the fruit merely brings out the flavors naturally so that you dont have to add anything else its a great product to enter proteins into babys diet the consistency is smooth enough that if you wanted to add cereal to it also baby will not choke on it i highly recommend,"['would', 'love', 'say', 'time', 'make', 'son', 'food', 'everyday', 'case', 'honestly', 'make', 'time', 'day', 'dont', 'timeenergy', 'get', 'done', 'enter', 'product', 'bought', 'baby', 'food', 'read', 'review', 'people', 'saying', 'fruit', 'like', 'dessert', 'yadda', 'yadda', 'yadda', 'truth', 'yes', 'bit', 'fruit', 'sweet', 'fruit', 'merely', 'brings', 'flavor', 'naturally', 'dont', 'add', 'anything', 'else', 'great', 'product', 'enter', 'protein', 'baby', 'diet', 'consistency', 'smooth', 'enough', 'wanted', 'add', 'cereal', 'also', 'baby', 'choke', 'highly', 'recommend']",would love say time make son food everyday case honestly make time day dont timeenergy get done enter product bought baby food read review people saying fruit like dessert yadda yadda yadda truth yes bit fruit sweet fruit merely brings flavor naturally dont add anything else great product enter protein baby diet consistency smooth enough wanted add cereal also baby choke highly recommend
4,we love earths best organic baby food but this is not the tastiest one ive tried it myself and think it is pretty gross but my daughter still eats it just not with as much enthusiasm as other flavors its got a decent amount of protein which is important for us as a vegetarian family,"['love', 'earth', 'best', 'organic', 'baby', 'food', 'tastiest', 'one', 'ive', 'tried', 'think', 'pretty', 'gross', 'daughter', 'still', 'eats', 'much', 'enthusiasm', 'flavor', 'got', 'decent', 'amount', 'protein', 'important', 'u', 'vegetarian', 'family']",love earth best organic baby food tastiest one ive tried think pretty gross daughter still eats much enthusiasm flavor got decent amount protein important u vegetarian family
5,soft smooth texture my little one devours this oneit is one of the best meatveg dinners we have found,"['soft', 'smooth', 'texture', 'little', 'one', 'devours', 'oneit', 'one', 'best', 'meatveg', 'dinner', 'found']",soft smooth texture little one devours oneit one best meatveg dinner found
1,my triplets will not eat this eventhe one who will eat anything the consistency is way too runny as well and does not stay on the spoon,"['triplet', 'eat', 'eventhe', 'one', 'eat', 'anything', 'consistency', 'way', 'runny', 'well', 'stay', 'spoon']",triplet eat eventhe one eat anything consistency way runny well stay spoon
3,my baby loves sweet potatoes i can essentially mix any food into sweet potatoes and he will eat them which in this case could be a good or bad thing depending on what i wanted to mix in there it was horribly runny like spooning formula into his mouth ick,"['baby', 'love', 'sweet', 'potato', 'essentially', 'mix', 'food', 'sweet', 'potato', 'eat', 'case', 'could', 'good', 'bad', 'thing', 'depending', 'wanted', 'mix', 'horribly', 'runny', 'like', 'spooning', 'formula', 'mouth', 'ick']",baby love sweet potato essentially mix food sweet potato eat case could good bad thing depending wanted mix horribly runny like spooning formula mouth ick
4,my daughter was not a big fan of baby food especially any with proteins but she did love this one the flavor is just right not too sweet or too savory and doesnt have a strong chicken flavor almost like plain sweet potatoes but not as sharp thus its a very good first protein to offer and good for picky eaters my nephews and my niece also liked this flavor so its a pretty safe bet to keep on hand if you dont know a particular babys preferencessomething i wish i had known was that it is quite a bit runnier than other stage earths best especially for having chicken i added quite a bit of rice cereal to thicken it up after my daughter had gotten tired of the runny texture and she liked that just fine but it is an extra step however the runnier texture makes it workable for younger babies or those with gaggingtexture problems,"['daughter', 'big', 'fan', 'baby', 'food', 'especially', 'protein', 'love', 'one', 'flavor', 'right', 'sweet', 'savory', 'doesnt', 'strong', 'chicken', 'flavor', 'almost', 'like', 'plain', 'sweet', 'potato', 'sharp', 'thus', 'good', 'first', 'protein', 'offer', 'good', 'picky', 'eater', 'nephew', 'niece', 'also', 'liked', 'flavor', 'pretty', 'safe', 'bet', 'keep', 'hand', 'dont', 'know', 'particular', 'baby', 'preferencessomething', 'wish', 'known', 'quite', 'bit', 'runnier', 'stage', 'earth', 'best', 'especially', 'chicken', 'added', 'quite', 'bit', 'rice', 'cereal', 'thicken', 'daughter', 'gotten', 'tired', 'runny', 'texture', 'liked', 'fine', 'extra', 'step', 'however', 'runnier', 'texture', 'make', 'workable', 'younger', 'baby', 'gaggingtexture', 'problem']",daughter big fan baby food especially protein love one flavor right sweet savory doesnt strong chicken flavor almost like plain sweet potato sharp thus good first protein offer good picky eater nephew niece also liked flavor pretty safe bet keep hand dont know particular baby preferencessomething wish known quite bit runnier stage earth best especially chicken added quite bit rice cereal thicken daughter gotten tired runny texture liked fine extra step however runnier texture make workable younger baby gaggingtexture problem
5,this is the only food my daughter will eat consistly she really enjoys it the packaging is great never had any broken having ordered times,"['food', 'daughter', 'eat', 'consistly', 'really', 'enjoys', 'packaging', 'great', 'never', 'broken', 'ordered', 'time']",food daughter eat consistly really enjoys packaging great never broken ordered time
5,my son loves the rice and lentil jars its not as liquid in consistency as the peas and brown rice jars i have it on order with subscribe and save amazon mom and it always arrives nicely packaged,"['son', 'love', 'rice', 'lentil', 'jar', 'liquid', 'consistency', 'pea', 'brown', 'rice', 'jar', 'order', 'subscribe', 'save', 'amazon', 'mom', 'always', 'arrives', 'nicely', 'packaged']",son love rice lentil jar liquid consistency pea brown rice jar order subscribe save amazon mom always arrives nicely packaged
5,i have twin girls they both loved the vegetable turkey dinner it was one of their favorite baby foods great price,"['twin', 'girl', 'loved', 'vegetable', 'turkey', 'dinner', 'one', 'favorite', 'baby', 'food', 'great', 'price']",twin girl loved vegetable turkey dinner one favorite baby food great price
1,i normally love earths best products as does my son however tonight after id given him half the jar i thought i would try some since it was a new flavor and i realized that there were little pieces or soft shredded plastic in it i was appalled as this is my first child and i dont have any experience with this kind of thing i called poison control they said he would be ok and once i knew he was fine i got really angry i looked it up online and found that earths best has actually known about the plastic for some time but are still selling it dont buy earths best really disappointing,"['normally', 'love', 'earth', 'best', 'product', 'son', 'however', 'tonight', 'id', 'given', 'half', 'jar', 'thought', 'would', 'try', 'since', 'new', 'flavor', 'realized', 'little', 'piece', 'soft', 'shredded', 'plastic', 'appalled', 'first', 'child', 'dont', 'experience', 'kind', 'thing', 'called', 'poison', 'control', 'said', 'would', 'ok', 'knew', 'fine', 'got', 'really', 'angry', 'looked', 'online', 'found', 'earth', 'best', 'actually', 'known', 'plastic', 'time', 'still', 'selling', 'dont', 'buy', 'earth', 'best', 'really', 'disappointing']",normally love earth best product son however tonight id given half jar thought would try since new flavor realized little piece soft shredded plastic appalled first child dont experience kind thing called poison control said would ok knew fine got really angry looked online found earth best actually known plastic time still selling dont buy earth best really disappointing
5,my son really enjoys earths best lentil he eats the entire jar for dinner and always wants more the product shipped very quickly,"['son', 'really', 'enjoys', 'earth', 'best', 'lentil', 'eats', 'entire', 'jar', 'dinner', 'always', 'want', 'product', 'shipped', 'quickly']",son really enjoys earth best lentil eats entire jar dinner always want product shipped quickly
3,i introduced my daughter to earths best organic turkey vegetable dinner at months a bit early but shes advanced as she was weeks overdue she loved it at first but i bought every other kind and now this is her least favorite ive tried some of it as well of all of them this is also my least favorite,"['introduced', 'daughter', 'earth', 'best', 'organic', 'turkey', 'vegetable', 'dinner', 'month', 'bit', 'early', 'shes', 'advanced', 'week', 'overdue', 'loved', 'first', 'bought', 'every', 'kind', 'least', 'favorite', 'ive', 'tried', 'well', 'also', 'least', 'favorite']",introduced daughter earth best organic turkey vegetable dinner month bit early shes advanced week overdue loved first bought every kind least favorite ive tried well also least favorite
3,we received this in a dinner variety pack and tried it for the first time today i always try her baby foods to make sure they are the right temperature i put them in a bowl and microwave for seconds and taste ok when i tasted this i made a face because it was so yucky i added sweet potatoes and a dash of cinnamon to her credit my month old daughter ate some bites but not nearly as enthusiastically as the other flavors i like that it has a mixture of organic vegetables in it and beans for protein,"['received', 'dinner', 'variety', 'pack', 'tried', 'first', 'time', 'today', 'always', 'try', 'baby', 'food', 'make', 'sure', 'right', 'temperature', 'put', 'bowl', 'microwave', 'second', 'taste', 'ok', 'tasted', 'made', 'face', 'yucky', 'added', 'sweet', 'potato', 'dash', 'cinnamon', 'credit', 'month', 'old', 'daughter', 'ate', 'bite', 'nearly', 'enthusiastically', 'flavor', 'like', 'mixture', 'organic', 'vegetable', 'bean', 'protein']",received dinner variety pack tried first time today always try baby food make sure right temperature put bowl microwave second taste ok tasted made face yucky added sweet potato dash cinnamon credit month old daughter ate bite nearly enthusiastically flavor like mixture organic vegetable bean protein
5,i love the fact that there is turkey being offered this is my sons nd favorite dish no issues with it and a good balance of nutrients,"['love', 'fact', 'turkey', 'offered', 'son', 'nd', 'favorite', 'dish', 'issue', 'good', 'balance', 'nutrient']",love fact turkey offered son nd favorite dish issue good balance nutrient
1,only three jars came in a form edible to babies the rest of them were filled will a clump of spongy mush that would not mix with the water it also had a brown color and not the yellowish brown like the jars that had the good mixturepretty disappointing and a waste of money,"['three', 'jar', 'came', 'form', 'edible', 'baby', 'rest', 'filled', 'clump', 'spongy', 'mush', 'would', 'mix', 'water', 'also', 'brown', 'color', 'yellowish', 'brown', 'like', 'jar', 'good', 'mixturepretty', 'disappointing', 'waste', 'money']",three jar came form edible baby rest filled clump spongy mush would mix water also brown color yellowish brown like jar good mixturepretty disappointing waste money
5,this is one of my sons favorite baby foods it does have a bit of sweetness but not too sweet its more runny than some of the other flavors so we use a deeper spoon with this one or add a little rice cereal to thicken it up,"['one', 'son', 'favorite', 'baby', 'food', 'bit', 'sweetness', 'sweet', 'runny', 'flavor', 'use', 'deeper', 'spoon', 'one', 'add', 'little', 'rice', 'cereal', 'thicken']",one son favorite baby food bit sweetness sweet runny flavor use deeper spoon one add little rice cereal thicken
4,for whatever reason our son really likes this flavor im not a fan myself but im not the one eating it any time i can get a variety of vegetables into my baby in one sitting im a happy mom,"['whatever', 'reason', 'son', 'really', 'like', 'flavor', 'im', 'fan', 'im', 'one', 'eating', 'time', 'get', 'variety', 'vegetable', 'baby', 'one', 'sitting', 'im', 'happy', 'mom']",whatever reason son really like flavor im fan im one eating time get variety vegetable baby one sitting im happy mom
5,the rice and lentil dinner is our sons absolute favorite i dont know why but he gobbles this up every time he enjoys most of the earths best foods and we have only found a couple he doesnt eat anything with too much apple which is more a personal taste issue than the brand or particular combination some of the varieties tend to be too runny but this one has a great consistency right out of the jar,"['rice', 'lentil', 'dinner', 'son', 'absolute', 'favorite', 'dont', 'know', 'gobble', 'every', 'time', 'enjoys', 'earth', 'best', 'food', 'found', 'couple', 'doesnt', 'eat', 'anything', 'much', 'apple', 'personal', 'taste', 'issue', 'brand', 'particular', 'combination', 'variety', 'tend', 'runny', 'one', 'great', 'consistency', 'right', 'jar']",rice lentil dinner son absolute favorite dont know gobble every time enjoys earth best food found couple doesnt eat anything much apple personal taste issue brand particular combination variety tend runny one great consistency right jar
4,my month old absolutely loves this oneby far it is her favorite jarred baby food i like it because the lentils add a bit more protein than your average baby food and im not ready to introduce her to meats yeti do subscribe save which brings the price down to jar thats a fair price not an amazing deal but roughly equivalent to sale prices at the grocery store the bigger issue is that this particular blend is hard to find i have to go to whole foods my regular grocery store and target carry earths best but not this blend my daughter likes it so much though that i would still buy even if the price were a bit higher than store prices its a good one,"['month', 'old', 'absolutely', 'love', 'oneby', 'far', 'favorite', 'jarred', 'baby', 'food', 'like', 'lentil', 'add', 'bit', 'protein', 'average', 'baby', 'food', 'im', 'ready', 'introduce', 'meat', 'yeti', 'subscribe', 'save', 'brings', 'price', 'jar', 'thats', 'fair', 'price', 'amazing', 'deal', 'roughly', 'equivalent', 'sale', 'price', 'grocery', 'store', 'bigger', 'issue', 'particular', 'blend', 'hard', 'find', 'go', 'whole', 'food', 'regular', 'grocery', 'store', 'target', 'carry', 'earth', 'best', 'blend', 'daughter', 'like', 'much', 'though', 'would', 'still', 'buy', 'even', 'price', 'bit', 'higher', 'store', 'price', 'good', 'one']",month old absolutely love oneby far favorite jarred baby food like lentil add bit protein average baby food im ready introduce meat yeti subscribe save brings price jar thats fair price amazing deal roughly equivalent sale price grocery store bigger issue particular blend hard find go whole food regular grocery store target carry earth best blend daughter like much though would still buy even price bit higher store price good one
5,i always try the food before i feed it to my daughter and this one is actually pretty good my daughter loves it she gets all excited when i make it for her,"['always', 'try', 'food', 'feed', 'daughter', 'one', 'actually', 'pretty', 'good', 'daughter', 'love', 'get', 'excited', 'make']",always try food feed daughter one actually pretty good daughter love get excited make
5,from month to month my son barely ate any solid food he was so picky we tried many different flavor from various brands and this was the only baby food that hed actually finish the whole jar i didnt expect him to like this since it has very green vegetable scent to it but i guessed it wrongnow he is month old and he is a pretty healthy eater his current favorite seems to be tofu but he still loves corn zucchini brown rice and carrot which are the ingredients of this i highly recommend to try this baby foodalso earths best makes not only the best baby foods but their toddler foods are fabulous as well my son doesnt really like any snacks from gerber brand but he likes most of the products from earths best their foods taste greateven for us adult and so good for you too,"['month', 'month', 'son', 'barely', 'ate', 'solid', 'food', 'picky', 'tried', 'many', 'different', 'flavor', 'various', 'brand', 'baby', 'food', 'hed', 'actually', 'finish', 'whole', 'jar', 'didnt', 'expect', 'like', 'since', 'green', 'vegetable', 'scent', 'guessed', 'wrongnow', 'month', 'old', 'pretty', 'healthy', 'eater', 'current', 'favorite', 'seems', 'tofu', 'still', 'love', 'corn', 'zucchini', 'brown', 'rice', 'carrot', 'ingredient', 'highly', 'recommend', 'try', 'baby', 'foodalso', 'earth', 'best', 'make', 'best', 'baby', 'food', 'toddler', 'food', 'fabulous', 'well', 'son', 'doesnt', 'really', 'like', 'snack', 'gerber', 'brand', 'like', 'product', 'earth', 'best', 'food', 'taste', 'greateven', 'u', 'adult', 'good']",month month son barely ate solid food picky tried many different flavor various brand baby food hed actually finish whole jar didnt expect like since green vegetable scent guessed wrongnow month old pretty healthy eater current favorite seems tofu still love corn zucchini brown rice carrot ingredient highly recommend try baby foodalso earth best make best baby food toddler food fabulous well son doesnt really like snack gerber brand like product earth best food taste greateven u adult good
3,little baby picky will only eat this sometimes this one is more watery than the others so keep that in mind reviewing baby food is objective since all children are different so i hope letting you know the consistency and texture help,"['little', 'baby', 'picky', 'eat', 'sometimes', 'one', 'watery', 'others', 'keep', 'mind', 'reviewing', 'baby', 'food', 'objective', 'since', 'child', 'different', 'hope', 'letting', 'know', 'consistency', 'texture', 'help']",little baby picky eat sometimes one watery others keep mind reviewing baby food objective since child different hope letting know consistency texture help
5,this tastes so good that apparently our cat thinks so too hes constantly poking his furry face around every time we pop open one of these there is absolutely nothing bad to say about these i know some people have complained about the poor packaging but i believe that mustve been fixed bc ive not had any problems at all in fact they securely bubble wrap these then place them in an aircushioned box and it all arrives perfectly every time,"['taste', 'good', 'apparently', 'cat', 'think', 'he', 'constantly', 'poking', 'furry', 'face', 'around', 'every', 'time', 'pop', 'open', 'one', 'absolutely', 'nothing', 'bad', 'say', 'know', 'people', 'complained', 'poor', 'packaging', 'believe', 'mustve', 'fixed', 'bc', 'ive', 'problem', 'fact', 'securely', 'bubble', 'wrap', 'place', 'aircushioned', 'box', 'arrives', 'perfectly', 'every', 'time']",taste good apparently cat think he constantly poking furry face around every time pop open one absolutely nothing bad say know people complained poor packaging believe mustve fixed bc ive problem fact securely bubble wrap place aircushioned box arrives perfectly every time
5,i have month olds and no time to write a great review but they like all the flavors the textures are great and the jars open easily great on the go snack,"['month', 'old', 'time', 'write', 'great', 'review', 'like', 'flavor', 'texture', 'great', 'jar', 'open', 'easily', 'great', 'go', 'snack']",month old time write great review like flavor texture great jar open easily great go snack
5,my son started eating this when he was around months old hes now months old and its one of his favorites unfortunately they dont carry it at the local grocery store they carry other varieties of earths best just not this one or his other favorites spinachpotatoes and spaghetti with cheese they do carry it at some of the whole foods so i buy them there im so glad to find them on amazon i get tired of ringing up a gazillion little jars at the storewe use this as a base and mix in other things bits of cooked broccoli small pieces of meat ive also started adding spices to introduce him to new flavors,"['son', 'started', 'eating', 'around', 'month', 'old', 'he', 'month', 'old', 'one', 'favorite', 'unfortunately', 'dont', 'carry', 'local', 'grocery', 'store', 'carry', 'variety', 'earth', 'best', 'one', 'favorite', 'spinachpotatoes', 'spaghetti', 'cheese', 'carry', 'whole', 'food', 'buy', 'im', 'glad', 'find', 'amazon', 'get', 'tired', 'ringing', 'gazillion', 'little', 'jar', 'storewe', 'use', 'base', 'mix', 'thing', 'bit', 'cooked', 'broccoli', 'small', 'piece', 'meat', 'ive', 'also', 'started', 'adding', 'spice', 'introduce', 'new', 'flavor']",son started eating around month old he month old one favorite unfortunately dont carry local grocery store carry variety earth best one favorite spinachpotatoes spaghetti cheese carry whole food buy im glad find amazon get tired ringing gazillion little jar storewe use base mix thing bit cooked broccoli small piece meat ive also started adding spice introduce new flavor
5,my baby loves rice and lentil and is one of her favorite things to eat if we are going somewhere i wont be able to warm the food she will eat this one cold,"['baby', 'love', 'rice', 'lentil', 'one', 'favorite', 'thing', 'eat', 'going', 'somewhere', 'wont', 'able', 'warm', 'food', 'eat', 'one', 'cold']",baby love rice lentil one favorite thing eat going somewhere wont able warm food eat one cold
5,my daughter loved this stuff it is all natural and made very well good to mix with other things as they get older too beats gerber,"['daughter', 'loved', 'stuff', 'natural', 'made', 'well', 'good', 'mix', 'thing', 'get', 'older', 'beat', 'gerber']",daughter loved stuff natural made well good mix thing get older beat gerber
5,my daughter is outgrowing baby food but will still eat this we tried rd foods on her and she doesnt like the texture of them this is really good for her and she likes it so we keep buying it,"['daughter', 'outgrowing', 'baby', 'food', 'still', 'eat', 'tried', 'rd', 'food', 'doesnt', 'like', 'texture', 'really', 'good', 'like', 'keep', 'buying']",daughter outgrowing baby food still eat tried rd food doesnt like texture really good like keep buying
5,my son loves the best earths baby food and his favorite seems to be the vegetable and turkey he smiles at every mouthfuli would recommend this product to anyone who is looking for healthy feeding the organic way all the food i feed my son is through earths best,"['son', 'love', 'best', 'earth', 'baby', 'food', 'favorite', 'seems', 'vegetable', 'turkey', 'smile', 'every', 'mouthfuli', 'would', 'recommend', 'product', 'anyone', 'looking', 'healthy', 'feeding', 'organic', 'way', 'food', 'feed', 'son', 'earth', 'best']",son love best earth baby food favorite seems vegetable turkey smile every mouthfuli would recommend product anyone looking healthy feeding organic way food feed son earth best
1,to be fair only one of my twins got gas from this but it was horrible up all night screaming from gas pains garbanzo beans are not an ideal food for young babies,"['fair', 'one', 'twin', 'got', 'gas', 'horrible', 'night', 'screaming', 'gas', 'pain', 'garbanzo', 'bean', 'ideal', 'food', 'young', 'baby']",fair one twin got gas horrible night screaming gas pain garbanzo bean ideal food young baby
2,i usually make my babys food its so easy steam fruits veggies and puree but sometimes i dont have enough time to cook and i buy earths best baby foodsbaby likes all the fruits and veggies so far but didnt like this one she refused to eat it when i tried it i understood why i wouldnt eat it myself either it tastes nasty my poor baby immediately i made her a homemade potato zucchini asparagus puree and she loved it i wouldnt recommend this flavor,"['usually', 'make', 'baby', 'food', 'easy', 'steam', 'fruit', 'veggie', 'puree', 'sometimes', 'dont', 'enough', 'time', 'cook', 'buy', 'earth', 'best', 'baby', 'foodsbaby', 'like', 'fruit', 'veggie', 'far', 'didnt', 'like', 'one', 'refused', 'eat', 'tried', 'understood', 'wouldnt', 'eat', 'either', 'taste', 'nasty', 'poor', 'baby', 'immediately', 'made', 'homemade', 'potato', 'zucchini', 'asparagus', 'puree', 'loved', 'wouldnt', 'recommend', 'flavor']",usually make baby food easy steam fruit veggie puree sometimes dont enough time cook buy earth best baby foodsbaby like fruit veggie far didnt like one refused eat tried understood wouldnt eat either taste nasty poor baby immediately made homemade potato zucchini asparagus puree loved wouldnt recommend flavor
5,my six month old baby loves the earths best nd sweet potato chicken dinner its his favorite he seems to love all the earths best nd foods fruits vegetables and dinners the consistency of the food makes it easy for him to eat not too thick not too thin,"['six', 'month', 'old', 'baby', 'love', 'earth', 'best', 'nd', 'sweet', 'potato', 'chicken', 'dinner', 'favorite', 'seems', 'love', 'earth', 'best', 'nd', 'food', 'fruit', 'vegetable', 'dinner', 'consistency', 'food', 'make', 'easy', 'eat', 'thick', 'thin']",six month old baby love earth best nd sweet potato chicken dinner favorite seems love earth best nd food fruit vegetable dinner consistency food make easy eat thick thin
1,this is my daughters most favorite baby food by far this is the only ones shell eat and rarely will eat the other kinds however the taste is very bland for me as an adult at least after you put the unfinished portion in the fridge it may become sort of watery at which point i throw it out it is unique from the others in the combination of vegetables it has especially zucchinii had to update my review today because i saw little pieces of thin stretchy plastic in two jars of this baby food plastic in baby food i notified earths best about it and will be sending them these pieces of plastic for testing but i am not giving my baby this food any more even though she likes it thats it for us,"['daughter', 'favorite', 'baby', 'food', 'far', 'one', 'shell', 'eat', 'rarely', 'eat', 'kind', 'however', 'taste', 'bland', 'adult', 'least', 'put', 'unfinished', 'portion', 'fridge', 'may', 'become', 'sort', 'watery', 'point', 'throw', 'unique', 'others', 'combination', 'vegetable', 'especially', 'zucchinii', 'update', 'review', 'today', 'saw', 'little', 'piece', 'thin', 'stretchy', 'plastic', 'two', 'jar', 'baby', 'food', 'plastic', 'baby', 'food', 'notified', 'earth', 'best', 'sending', 'piece', 'plastic', 'testing', 'giving', 'baby', 'food', 'even', 'though', 'like', 'thats', 'u']",daughter favorite baby food far one shell eat rarely eat kind however taste bland adult least put unfinished portion fridge may become sort watery point throw unique others combination vegetable especially zucchinii update review today saw little piece thin stretchy plastic two jar baby food plastic baby food notified earth best sending piece plastic testing giving baby food even though like thats u
5,the earths best he eats the most this one is a little thicker than his original chickensweet potato favorite which is very runny,"['earth', 'best', 'eats', 'one', 'little', 'thicker', 'original', 'chickensweet', 'potato', 'favorite', 'runny']",earth best eats one little thicker original chickensweet potato favorite runny
5,id continue to buy but im moving over to more home made finger foods and away from glass jarsshattered too many they like all the flavors though great textures too,"['id', 'continue', 'buy', 'im', 'moving', 'home', 'made', 'finger', 'food', 'away', 'glass', 'jarsshattered', 'many', 'like', 'flavor', 'though', 'great', 'texture']",id continue buy im moving home made finger food away glass jarsshattered many like flavor though great texture
4,i didnt eat any but my baby liked it she said it was savory but sweet and it reminded her of fine dining in tuscany also i like that with the jarred foods is you know when you recycle it will never become waste i just learned this and am telling everyone only glass recycles forever and if you dont recycle then you and i have nothing in common and you should stop reading here its not even a hard thing to do anymore nobody else in my building recycles and it drives me crazy you just rinse it and put it in a different bin and still put it out on trash day stop being lazy,"['didnt', 'eat', 'baby', 'liked', 'said', 'savory', 'sweet', 'reminded', 'fine', 'dining', 'tuscany', 'also', 'like', 'jarred', 'food', 'know', 'recycle', 'never', 'become', 'waste', 'learned', 'telling', 'everyone', 'glass', 'recycles', 'forever', 'dont', 'recycle', 'nothing', 'common', 'stop', 'reading', 'even', 'hard', 'thing', 'anymore', 'nobody', 'else', 'building', 'recycles', 'drive', 'crazy', 'rinse', 'put', 'different', 'bin', 'still', 'put', 'trash', 'day', 'stop', 'lazy']",didnt eat baby liked said savory sweet reminded fine dining tuscany also like jarred food know recycle never become waste learned telling everyone glass recycles forever dont recycle nothing common stop reading even hard thing anymore nobody else building recycles drive crazy rinse put different bin still put trash day stop lazy
